id,date,country,store,product,num_sold
215551,2016-07-23,Canada,Discount Stickers,Kaggle,623.0
215552,2016-07-23,Canada,Discount Stickers,Kaggle Tiers,530.0
215553,2016-07-23,Canada,Discount Stickers,Kerneler,290.0
215554,2016-07-23,Canada,Discount Stickers,Kerneler Dark Mode,355.0
215555,2016-07-23,Canada,Stickers for Less,Holographic Goose,
215556,2016-07-23,Canada,Stickers for Less,Kaggle,1315.0
215557,2016-07-23,Canada,Stickers for Less,Kaggle Tiers,1116.0
215558,2016-07-23,Canada,Stickers for Less,Kerneler,596.0
215559,2016-07-23,Canada,Stickers for Less,Kerneler Dark Mode,636.0
215560,2016-07-23,Canada,Premium Sticker Mart,Holographic Goose,
215561,2016-07-23,Canada,Premium Sticker Mart,Kaggle,1501.0
215562,2016-07-23,Canada,Premium Sticker Mart,Kaggle Tiers,1280.0
215563,2016-07-23,Canada,Premium Sticker Mart,Kerneler,728.0
215564,2016-07-23,Canada,Premium Sticker Mart,Kerneler Dark Mode,789.0
215565,2016-07-23,Finland,Discount Stickers,Holographic Goose,88.0
215566,2016-07-23,Finland,Discount Stickers,Kaggle,639.0
215567,2016-07-23,Finland,Discount Stickers,Kaggle Tiers,537.0
215568,2016-07-23,Finland,Discount Stickers,Kerneler,326.0
215569,2016-07-23,Finland,Discount Stickers,Kerneler Dark Mode,350.0
215570,2016-07-23,Finland,Stickers for Less,Holographic Goose,176.0
215571,2016-07-23,Finland,Stickers for Less,Kaggle,1318.0
215572,2016-07-23,Finland,Stickers for Less,Kaggle Tiers,1078.0
215573,2016-07-23,Finland,Stickers for Less,Kerneler,659.0
215574,2016-07-23,Finland,Stickers for Less,Kerneler Dark Mode,691.0
215575,2016-07-23,Finland,Premium Sticker Mart,Holographic Goose,217.0
215576,2016-07-23,Finland,Premium Sticker Mart,Kaggle,1518.0
215577,2016-07-23,Finland,Premium Sticker Mart,Kaggle Tiers,1270.0
215578,2016-07-23,Finland,Premium Sticker Mart,Kerneler,764.0
215579,2016-07-23,Finland,Premium Sticker Mart,Kerneler Dark Mode,803.0
215580,2016-07-23,Italy,Discount Stickers,Holographic Goose,64.0
215581,2016-07-23,Italy,Discount Stickers,Kaggle,472.0
215582,2016-07-23,Italy,Discount Stickers,Kaggle Tiers,383.0
215583,2016-07-23,Italy,Discount Stickers,Kerneler,216.0
215584,2016-07-23,Italy,Discount Stickers,Kerneler Dark Mode,252.0
215585,2016-07-23,Italy,Stickers for Less,Holographic Goose,110.0
215586,2016-07-23,Italy,Stickers for Less,Kaggle,973.0
215587,2016-07-23,Italy,Stickers for Less,Kaggle Tiers,738.0
215588,2016-07-23,Italy,Stickers for Less,Kerneler,497.0
215589,2016-07-23,Italy,Stickers for Less,Kerneler Dark Mode,508.0
215590,2016-07-23,Italy,Premium Sticker Mart,Holographic Goose,129.0
215591,2016-07-23,Italy,Premium Sticker Mart,Kaggle,997.0
215592,2016-07-23,Italy,Premium Sticker Mart,Kaggle Tiers,956.0
215593,2016-07-23,Italy,Premium Sticker Mart,Kerneler,521.0
215594,2016-07-23,Italy,Premium Sticker Mart,Kerneler Dark Mode,557.0
215595,2016-07-23,Kenya,Discount Stickers,Holographic Goose,
215596,2016-07-23,Kenya,Discount Stickers,Kaggle,21.0
215597,2016-07-23,Kenya,Discount Stickers,Kaggle Tiers,18.0
215598,2016-07-23,Kenya,Discount Stickers,Kerneler,11.0
215599,2016-07-23,Kenya,Discount Stickers,Kerneler Dark Mode,10.0
215600,2016-07-23,Kenya,Stickers for Less,Holographic Goose,5.0
215601,2016-07-23,Kenya,Stickers for Less,Kaggle,43.0
215602,2016-07-23,Kenya,Stickers for Less,Kaggle Tiers,38.0
215603,2016-07-23,Kenya,Stickers for Less,Kerneler,20.0
215604,2016-07-23,Kenya,Stickers for Less,Kerneler Dark Mode,23.0
215605,2016-07-23,Kenya,Premium Sticker Mart,Holographic Goose,5.0
215606,2016-07-23,Kenya,Premium Sticker Mart,Kaggle,51.0
215607,2016-07-23,Kenya,Premium Sticker Mart,Kaggle Tiers,40.0
215608,2016-07-23,Kenya,Premium Sticker Mart,Kerneler,26.0
215609,2016-07-23,Kenya,Premium Sticker Mart,Kerneler Dark Mode,25.0
215610,2016-07-23,Norway,Discount Stickers,Holographic Goose,139.0
215611,2016-07-23,Norway,Discount Stickers,Kaggle,1101.0
215612,2016-07-23,Norway,Discount Stickers,Kaggle Tiers,816.0
215613,2016-07-23,Norway,Discount Stickers,Kerneler,547.0
215614,2016-07-23,Norway,Discount Stickers,Kerneler Dark Mode,574.0
215615,2016-07-23,Norway,Stickers for Less,Holographic Goose,296.0
215616,2016-07-23,Norway,Stickers for Less,Kaggle,2160.0
215617,2016-07-23,Norway,Stickers for Less,Kaggle Tiers,1859.0
215618,2016-07-23,Norway,Stickers for Less,Kerneler,1089.0
215619,2016-07-23,Norway,Stickers for Less,Kerneler Dark Mode,1126.0
215620,2016-07-23,Norway,Premium Sticker Mart,Holographic Goose,331.0
215621,2016-07-23,Norway,Premium Sticker Mart,Kaggle,2627.0
215622,2016-07-23,Norway,Premium Sticker Mart,Kaggle Tiers,2292.0
215623,2016-07-23,Norway,Premium Sticker Mart,Kerneler,1299.0
215624,2016-07-23,Norway,Premium Sticker Mart,Kerneler Dark Mode,1282.0
215625,2016-07-23,Singapore,Discount Stickers,Holographic Goose,111.0
215626,2016-07-23,Singapore,Discount Stickers,Kaggle,816.0
215627,2016-07-23,Singapore,Discount Stickers,Kaggle Tiers,671.0
215628,2016-07-23,Singapore,Discount Stickers,Kerneler,424.0
215629,2016-07-23,Singapore,Discount Stickers,Kerneler Dark Mode,397.0
215630,2016-07-23,Singapore,Stickers for Less,Holographic Goose,216.0
215631,2016-07-23,Singapore,Stickers for Less,Kaggle,1879.0
215632,2016-07-23,Singapore,Stickers for Less,Kaggle Tiers,1442.0
215633,2016-07-23,Singapore,Stickers for Less,Kerneler,950.0
215634,2016-07-23,Singapore,Stickers for Less,Kerneler Dark Mode,830.0
215635,2016-07-23,Singapore,Premium Sticker Mart,Holographic Goose,279.0
215636,2016-07-23,Singapore,Premium Sticker Mart,Kaggle,1997.0
215637,2016-07-23,Singapore,Premium Sticker Mart,Kaggle Tiers,1605.0
215638,2016-07-23,Singapore,Premium Sticker Mart,Kerneler,1037.0
215639,2016-07-23,Singapore,Premium Sticker Mart,Kerneler Dark Mode,999.0
215640,2016-07-24,Canada,Discount Stickers,Holographic Goose,
215641,2016-07-24,Canada,Discount Stickers,Kaggle,696.0
215642,2016-07-24,Canada,Discount Stickers,Kaggle Tiers,573.0
215643,2016-07-24,Canada,Discount Stickers,Kerneler,350.0
215644,2016-07-24,Canada,Discount Stickers,Kerneler Dark Mode,395.0
215645,2016-07-24,Canada,Stickers for Less,Holographic Goose,
215646,2016-07-24,Canada,Stickers for Less,Kaggle,1457.0
215647,2016-07-24,Canada,Stickers for Less,Kaggle Tiers,1162.0
215648,2016-07-24,Canada,Stickers for Less,Kerneler,679.0
215649,2016-07-24,Canada,Stickers for Less,Kerneler Dark Mode,683.0
215650,2016-07-24,Canada,Premium Sticker Mart,Holographic Goose,207.0
215651,2016-07-24,Canada,Premium Sticker Mart,Kaggle,1638.0
215652,2016-07-24,Canada,Premium Sticker Mart,Kaggle Tiers,1351.0
215653,2016-07-24,Canada,Premium Sticker Mart,Kerneler,802.0
215654,2016-07-24,Canada,Premium Sticker Mart,Kerneler Dark Mode,905.0
215655,2016-07-24,Finland,Discount Stickers,Holographic Goose,90.0
215656,2016-07-24,Finland,Discount Stickers,Kaggle,690.0
215657,2016-07-24,Finland,Discount Stickers,Kaggle Tiers,596.0
215658,2016-07-24,Finland,Discount Stickers,Kerneler,352.0
215659,2016-07-24,Finland,Discount Stickers,Kerneler Dark Mode,357.0
215660,2016-07-24,Finland,Stickers for Less,Holographic Goose,184.0
215661,2016-07-24,Finland,Stickers for Less,Kaggle,1549.0
215662,2016-07-24,Finland,Stickers for Less,Kaggle Tiers,1362.0
215663,2016-07-24,Finland,Stickers for Less,Kerneler,787.0
215664,2016-07-24,Finland,Stickers for Less,Kerneler Dark Mode,716.0
215665,2016-07-24,Finland,Premium Sticker Mart,Holographic Goose,226.0
215666,2016-07-24,Finland,Premium Sticker Mart,Kaggle,1835.0
215667,2016-07-24,Finland,Premium Sticker Mart,Kaggle Tiers,1540.0
215668,2016-07-24,Finland,Premium Sticker Mart,Kerneler,918.0
215669,2016-07-24,Finland,Premium Sticker Mart,Kerneler Dark Mode,951.0
215670,2016-07-24,Italy,Discount Stickers,Holographic Goose,65.0
215671,2016-07-24,Italy,Discount Stickers,Kaggle,532.0
215672,2016-07-24,Italy,Discount Stickers,Kaggle Tiers,441.0
215673,2016-07-24,Italy,Discount Stickers,Kerneler,279.0
215674,2016-07-24,Italy,Discount Stickers,Kerneler Dark Mode,274.0
215675,2016-07-24,Italy,Stickers for Less,Holographic Goose,134.0
215676,2016-07-24,Italy,Stickers for Less,Kaggle,1024.0
215677,2016-07-24,Italy,Stickers for Less,Kaggle Tiers,909.0
215678,2016-07-24,Italy,Stickers for Less,Kerneler,591.0
215679,2016-07-24,Italy,Stickers for Less,Kerneler Dark Mode,529.0
215680,2016-07-24,Italy,Premium Sticker Mart,Holographic Goose,168.0
215681,2016-07-24,Italy,Premium Sticker Mart,Kaggle,1248.0
215682,2016-07-24,Italy,Premium Sticker Mart,Kaggle Tiers,1014.0
215683,2016-07-24,Italy,Premium Sticker Mart,Kerneler,617.0
215684,2016-07-24,Italy,Premium Sticker Mart,Kerneler Dark Mode,595.0
215685,2016-07-24,Kenya,Discount Stickers,Holographic Goose,
215686,2016-07-24,Kenya,Discount Stickers,Kaggle,21.0
215687,2016-07-24,Kenya,Discount Stickers,Kaggle Tiers,19.0
215688,2016-07-24,Kenya,Discount Stickers,Kerneler,11.0
215689,2016-07-24,Kenya,Discount Stickers,Kerneler Dark Mode,11.0
215690,2016-07-24,Kenya,Stickers for Less,Holographic Goose,6.0
215691,2016-07-24,Kenya,Stickers for Less,Kaggle,43.0
215692,2016-07-24,Kenya,Stickers for Less,Kaggle Tiers,41.0
215693,2016-07-24,Kenya,Stickers for Less,Kerneler,24.0
215694,2016-07-24,Kenya,Stickers for Less,Kerneler Dark Mode,23.0
215695,2016-07-24,Kenya,Premium Sticker Mart,Holographic Goose,6.0
215696,2016-07-24,Kenya,Premium Sticker Mart,Kaggle,60.0
215697,2016-07-24,Kenya,Premium Sticker Mart,Kaggle Tiers,42.0
215698,2016-07-24,Kenya,Premium Sticker Mart,Kerneler,27.0
215699,2016-07-24,Kenya,Premium Sticker Mart,Kerneler Dark Mode,29.0
215700,2016-07-24,Norway,Discount Stickers,Holographic Goose,144.0
215701,2016-07-24,Norway,Discount Stickers,Kaggle,1188.0
215702,2016-07-24,Norway,Discount Stickers,Kaggle Tiers,930.0
215703,2016-07-24,Norway,Discount Stickers,Kerneler,561.0
215704,2016-07-24,Norway,Discount Stickers,Kerneler Dark Mode,582.0
215705,2016-07-24,Norway,Stickers for Less,Holographic Goose,329.0
215706,2016-07-24,Norway,Stickers for Less,Kaggle,2577.0
215707,2016-07-24,Norway,Stickers for Less,Kaggle Tiers,2128.0
215708,2016-07-24,Norway,Stickers for Less,Kerneler,1276.0
215709,2016-07-24,Norway,Stickers for Less,Kerneler Dark Mode,1186.0
215710,2016-07-24,Norway,Premium Sticker Mart,Holographic Goose,374.0
215711,2016-07-24,Norway,Premium Sticker Mart,Kaggle,2595.0
215712,2016-07-24,Norway,Premium Sticker Mart,Kaggle Tiers,2410.0
215713,2016-07-24,Norway,Premium Sticker Mart,Kerneler,1415.0
215714,2016-07-24,Norway,Premium Sticker Mart,Kerneler Dark Mode,1466.0
215715,2016-07-24,Singapore,Discount Stickers,Holographic Goose,115.0
215716,2016-07-24,Singapore,Discount Stickers,Kaggle,1065.0
215717,2016-07-24,Singapore,Discount Stickers,Kaggle Tiers,843.0
215718,2016-07-24,Singapore,Discount Stickers,Kerneler,464.0
215719,2016-07-24,Singapore,Discount Stickers,Kerneler Dark Mode,466.0
215720,2016-07-24,Singapore,Stickers for Less,Holographic Goose,246.0
215721,2016-07-24,Singapore,Stickers for Less,Kaggle,1903.0
215722,2016-07-24,Singapore,Stickers for Less,Kaggle Tiers,1701.0
215723,2016-07-24,Singapore,Stickers for Less,Kerneler,993.0
215724,2016-07-24,Singapore,Stickers for Less,Kerneler Dark Mode,981.0
215725,2016-07-24,Singapore,Premium Sticker Mart,Holographic Goose,276.0
215726,2016-07-24,Singapore,Premium Sticker Mart,Kaggle,2425.0
215727,2016-07-24,Singapore,Premium Sticker Mart,Kaggle Tiers,1945.0
215728,2016-07-24,Singapore,Premium Sticker Mart,Kerneler,1054.0
215729,2016-07-24,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1110.0
215730,2016-07-25,Canada,Discount Stickers,Holographic Goose,
215731,2016-07-25,Canada,Discount Stickers,Kaggle,590.0
215732,2016-07-25,Canada,Discount Stickers,Kaggle Tiers,452.0
215733,2016-07-25,Canada,Discount Stickers,Kerneler,278.0
215734,2016-07-25,Canada,Discount Stickers,Kerneler Dark Mode,288.0
215735,2016-07-25,Canada,Stickers for Less,Holographic Goose,
215736,2016-07-25,Canada,Stickers for Less,Kaggle,1169.0
215737,2016-07-25,Canada,Stickers for Less,Kaggle Tiers,1085.0
215738,2016-07-25,Canada,Stickers for Less,Kerneler,565.0
215739,2016-07-25,Canada,Stickers for Less,Kerneler Dark Mode,569.0
215740,2016-07-25,Canada,Premium Sticker Mart,Holographic Goose,
215741,2016-07-25,Canada,Premium Sticker Mart,Kaggle,1299.0
215742,2016-07-25,Canada,Premium Sticker Mart,Kaggle Tiers,1080.0
215743,2016-07-25,Canada,Premium Sticker Mart,Kerneler,663.0
215744,2016-07-25,Canada,Premium Sticker Mart,Kerneler Dark Mode,741.0
215745,2016-07-25,Finland,Discount Stickers,Holographic Goose,77.0
215746,2016-07-25,Finland,Discount Stickers,Kaggle,598.0
215747,2016-07-25,Finland,Discount Stickers,Kaggle Tiers,496.0
215748,2016-07-25,Finland,Discount Stickers,Kerneler,275.0
215749,2016-07-25,Finland,Discount Stickers,Kerneler Dark Mode,295.0
215750,2016-07-25,Finland,Stickers for Less,Holographic Goose,148.0
215751,2016-07-25,Finland,Stickers for Less,Kaggle,1134.0
215752,2016-07-25,Finland,Stickers for Less,Kaggle Tiers,1014.0
215753,2016-07-25,Finland,Stickers for Less,Kerneler,607.0
215754,2016-07-25,Finland,Stickers for Less,Kerneler Dark Mode,608.0
215755,2016-07-25,Finland,Premium Sticker Mart,Holographic Goose,167.0
215756,2016-07-25,Finland,Premium Sticker Mart,Kaggle,1406.0
215757,2016-07-25,Finland,Premium Sticker Mart,Kaggle Tiers,1141.0
215758,2016-07-25,Finland,Premium Sticker Mart,Kerneler,657.0
215759,2016-07-25,Finland,Premium Sticker Mart,Kerneler Dark Mode,660.0
215760,2016-07-25,Italy,Discount Stickers,Holographic Goose,55.0
215761,2016-07-25,Italy,Discount Stickers,Kaggle,476.0
215762,2016-07-25,Italy,Discount Stickers,Kaggle Tiers,353.0
215763,2016-07-25,Italy,Discount Stickers,Kerneler,218.0
215764,2016-07-25,Italy,Discount Stickers,Kerneler Dark Mode,209.0
215765,2016-07-25,Italy,Stickers for Less,Holographic Goose,99.0
215766,2016-07-25,Italy,Stickers for Less,Kaggle,896.0
215767,2016-07-25,Italy,Stickers for Less,Kaggle Tiers,677.0
215768,2016-07-25,Italy,Stickers for Less,Kerneler,415.0
215769,2016-07-25,Italy,Stickers for Less,Kerneler Dark Mode,405.0
215770,2016-07-25,Italy,Premium Sticker Mart,Holographic Goose,123.0
215771,2016-07-25,Italy,Premium Sticker Mart,Kaggle,1056.0
215772,2016-07-25,Italy,Premium Sticker Mart,Kaggle Tiers,781.0
215773,2016-07-25,Italy,Premium Sticker Mart,Kerneler,503.0
215774,2016-07-25,Italy,Premium Sticker Mart,Kerneler Dark Mode,493.0
215775,2016-07-25,Kenya,Discount Stickers,Holographic Goose,
215776,2016-07-25,Kenya,Discount Stickers,Kaggle,19.0
215777,2016-07-25,Kenya,Discount Stickers,Kaggle Tiers,15.0
215778,2016-07-25,Kenya,Discount Stickers,Kerneler,9.0
215779,2016-07-25,Kenya,Discount Stickers,Kerneler Dark Mode,10.0
215780,2016-07-25,Kenya,Stickers for Less,Holographic Goose,5.0
215781,2016-07-25,Kenya,Stickers for Less,Kaggle,37.0
215782,2016-07-25,Kenya,Stickers for Less,Kaggle Tiers,31.0
215783,2016-07-25,Kenya,Stickers for Less,Kerneler,19.0
215784,2016-07-25,Kenya,Stickers for Less,Kerneler Dark Mode,19.0
215785,2016-07-25,Kenya,Premium Sticker Mart,Holographic Goose,5.0
215786,2016-07-25,Kenya,Premium Sticker Mart,Kaggle,43.0
215787,2016-07-25,Kenya,Premium Sticker Mart,Kaggle Tiers,38.0
215788,2016-07-25,Kenya,Premium Sticker Mart,Kerneler,23.0
215789,2016-07-25,Kenya,Premium Sticker Mart,Kerneler Dark Mode,21.0
215790,2016-07-25,Norway,Discount Stickers,Holographic Goose,131.0
215791,2016-07-25,Norway,Discount Stickers,Kaggle,1027.0
215792,2016-07-25,Norway,Discount Stickers,Kaggle Tiers,796.0
215793,2016-07-25,Norway,Discount Stickers,Kerneler,488.0
215794,2016-07-25,Norway,Discount Stickers,Kerneler Dark Mode,486.0
215795,2016-07-25,Norway,Stickers for Less,Holographic Goose,258.0
215796,2016-07-25,Norway,Stickers for Less,Kaggle,1962.0
215797,2016-07-25,Norway,Stickers for Less,Kaggle Tiers,1599.0
215798,2016-07-25,Norway,Stickers for Less,Kerneler,934.0
215799,2016-07-25,Norway,Stickers for Less,Kerneler Dark Mode,962.0
215800,2016-07-25,Norway,Premium Sticker Mart,Holographic Goose,312.0
215801,2016-07-25,Norway,Premium Sticker Mart,Kaggle,2350.0
215802,2016-07-25,Norway,Premium Sticker Mart,Kaggle Tiers,1884.0
215803,2016-07-25,Norway,Premium Sticker Mart,Kerneler,1177.0
215804,2016-07-25,Norway,Premium Sticker Mart,Kerneler Dark Mode,1139.0
215805,2016-07-25,Singapore,Discount Stickers,Holographic Goose,90.0
215806,2016-07-25,Singapore,Discount Stickers,Kaggle,722.0
215807,2016-07-25,Singapore,Discount Stickers,Kaggle Tiers,620.0
215808,2016-07-25,Singapore,Discount Stickers,Kerneler,394.0
215809,2016-07-25,Singapore,Discount Stickers,Kerneler Dark Mode,422.0
215810,2016-07-25,Singapore,Stickers for Less,Holographic Goose,205.0
215811,2016-07-25,Singapore,Stickers for Less,Kaggle,1634.0
215812,2016-07-25,Singapore,Stickers for Less,Kaggle Tiers,1261.0
215813,2016-07-25,Singapore,Stickers for Less,Kerneler,795.0
215814,2016-07-25,Singapore,Stickers for Less,Kerneler Dark Mode,788.0
215815,2016-07-25,Singapore,Premium Sticker Mart,Holographic Goose,258.0
215816,2016-07-25,Singapore,Premium Sticker Mart,Kaggle,1871.0
215817,2016-07-25,Singapore,Premium Sticker Mart,Kaggle Tiers,1493.0
215818,2016-07-25,Singapore,Premium Sticker Mart,Kerneler,949.0
215819,2016-07-25,Singapore,Premium Sticker Mart,Kerneler Dark Mode,956.0
215820,2016-07-26,Canada,Discount Stickers,Holographic Goose,
215821,2016-07-26,Canada,Discount Stickers,Kaggle,508.0
215822,2016-07-26,Canada,Discount Stickers,Kaggle Tiers,475.0
215823,2016-07-26,Canada,Discount Stickers,Kerneler,290.0
215824,2016-07-26,Canada,Discount Stickers,Kerneler Dark Mode,276.0
215825,2016-07-26,Canada,Stickers for Less,Holographic Goose,
215826,2016-07-26,Canada,Stickers for Less,Kaggle,1253.0
215827,2016-07-26,Canada,Stickers for Less,Kaggle Tiers,987.0
215828,2016-07-26,Canada,Stickers for Less,Kerneler,534.0
215829,2016-07-26,Canada,Stickers for Less,Kerneler Dark Mode,573.0
215830,2016-07-26,Canada,Premium Sticker Mart,Holographic Goose,
215831,2016-07-26,Canada,Premium Sticker Mart,Kaggle,1312.0
215832,2016-07-26,Canada,Premium Sticker Mart,Kaggle Tiers,1096.0
215833,2016-07-26,Canada,Premium Sticker Mart,Kerneler,714.0
215834,2016-07-26,Canada,Premium Sticker Mart,Kerneler Dark Mode,658.0
215835,2016-07-26,Finland,Discount Stickers,Holographic Goose,76.0
215836,2016-07-26,Finland,Discount Stickers,Kaggle,606.0
215837,2016-07-26,Finland,Discount Stickers,Kaggle Tiers,478.0
215838,2016-07-26,Finland,Discount Stickers,Kerneler,316.0
215839,2016-07-26,Finland,Discount Stickers,Kerneler Dark Mode,291.0
215840,2016-07-26,Finland,Stickers for Less,Holographic Goose,148.0
215841,2016-07-26,Finland,Stickers for Less,Kaggle,1225.0
215842,2016-07-26,Finland,Stickers for Less,Kaggle Tiers,993.0
215843,2016-07-26,Finland,Stickers for Less,Kerneler,568.0
215844,2016-07-26,Finland,Stickers for Less,Kerneler Dark Mode,620.0
215845,2016-07-26,Finland,Premium Sticker Mart,Holographic Goose,193.0
215846,2016-07-26,Finland,Premium Sticker Mart,Kaggle,1406.0
215847,2016-07-26,Finland,Premium Sticker Mart,Kaggle Tiers,1035.0
215848,2016-07-26,Finland,Premium Sticker Mart,Kerneler,710.0
215849,2016-07-26,Finland,Premium Sticker Mart,Kerneler Dark Mode,743.0
215850,2016-07-26,Italy,Discount Stickers,Holographic Goose,50.0
215851,2016-07-26,Italy,Discount Stickers,Kaggle,403.0
215852,2016-07-26,Italy,Discount Stickers,Kaggle Tiers,352.0
215853,2016-07-26,Italy,Discount Stickers,Kerneler,210.0
215854,2016-07-26,Italy,Discount Stickers,Kerneler Dark Mode,232.0
215855,2016-07-26,Italy,Stickers for Less,Holographic Goose,109.0
215856,2016-07-26,Italy,Stickers for Less,Kaggle,924.0
215857,2016-07-26,Italy,Stickers for Less,Kaggle Tiers,721.0
215858,2016-07-26,Italy,Stickers for Less,Kerneler,425.0
215859,2016-07-26,Italy,Stickers for Less,Kerneler Dark Mode,452.0
215860,2016-07-26,Italy,Premium Sticker Mart,Holographic Goose,132.0
215861,2016-07-26,Italy,Premium Sticker Mart,Kaggle,1117.0
215862,2016-07-26,Italy,Premium Sticker Mart,Kaggle Tiers,750.0
215863,2016-07-26,Italy,Premium Sticker Mart,Kerneler,534.0
215864,2016-07-26,Italy,Premium Sticker Mart,Kerneler Dark Mode,487.0
215865,2016-07-26,Kenya,Discount Stickers,Holographic Goose,
215866,2016-07-26,Kenya,Discount Stickers,Kaggle,19.0
215867,2016-07-26,Kenya,Discount Stickers,Kaggle Tiers,18.0
215868,2016-07-26,Kenya,Discount Stickers,Kerneler,8.0
215869,2016-07-26,Kenya,Discount Stickers,Kerneler Dark Mode,10.0
215870,2016-07-26,Kenya,Stickers for Less,Holographic Goose,
215871,2016-07-26,Kenya,Stickers for Less,Kaggle,39.0
215872,2016-07-26,Kenya,Stickers for Less,Kaggle Tiers,30.0
215873,2016-07-26,Kenya,Stickers for Less,Kerneler,21.0
215874,2016-07-26,Kenya,Stickers for Less,Kerneler Dark Mode,19.0
215875,2016-07-26,Kenya,Premium Sticker Mart,Holographic Goose,5.0
215876,2016-07-26,Kenya,Premium Sticker Mart,Kaggle,45.0
215877,2016-07-26,Kenya,Premium Sticker Mart,Kaggle Tiers,37.0
215878,2016-07-26,Kenya,Premium Sticker Mart,Kerneler,22.0
215879,2016-07-26,Kenya,Premium Sticker Mart,Kerneler Dark Mode,23.0
215880,2016-07-26,Norway,Discount Stickers,Holographic Goose,129.0
215881,2016-07-26,Norway,Discount Stickers,Kaggle,975.0
215882,2016-07-26,Norway,Discount Stickers,Kaggle Tiers,825.0
215883,2016-07-26,Norway,Discount Stickers,Kerneler,450.0
215884,2016-07-26,Norway,Discount Stickers,Kerneler Dark Mode,455.0
215885,2016-07-26,Norway,Stickers for Less,Holographic Goose,250.0
215886,2016-07-26,Norway,Stickers for Less,Kaggle,2024.0
215887,2016-07-26,Norway,Stickers for Less,Kaggle Tiers,1610.0
215888,2016-07-26,Norway,Stickers for Less,Kerneler,897.0
215889,2016-07-26,Norway,Stickers for Less,Kerneler Dark Mode,998.0
215890,2016-07-26,Norway,Premium Sticker Mart,Holographic Goose,283.0
215891,2016-07-26,Norway,Premium Sticker Mart,Kaggle,2204.0
215892,2016-07-26,Norway,Premium Sticker Mart,Kaggle Tiers,1845.0
215893,2016-07-26,Norway,Premium Sticker Mart,Kerneler,1099.0
215894,2016-07-26,Norway,Premium Sticker Mart,Kerneler Dark Mode,1137.0
215895,2016-07-26,Singapore,Discount Stickers,Holographic Goose,83.0
215896,2016-07-26,Singapore,Discount Stickers,Kaggle,772.0
215897,2016-07-26,Singapore,Discount Stickers,Kaggle Tiers,566.0
215898,2016-07-26,Singapore,Discount Stickers,Kerneler,416.0
215899,2016-07-26,Singapore,Discount Stickers,Kerneler Dark Mode,410.0
215900,2016-07-26,Singapore,Stickers for Less,Holographic Goose,188.0
215901,2016-07-26,Singapore,Stickers for Less,Kaggle,1535.0
215902,2016-07-26,Singapore,Stickers for Less,Kaggle Tiers,1319.0
215903,2016-07-26,Singapore,Stickers for Less,Kerneler,794.0
215904,2016-07-26,Singapore,Stickers for Less,Kerneler Dark Mode,796.0
215905,2016-07-26,Singapore,Premium Sticker Mart,Holographic Goose,226.0
215906,2016-07-26,Singapore,Premium Sticker Mart,Kaggle,1753.0
215907,2016-07-26,Singapore,Premium Sticker Mart,Kaggle Tiers,1517.0
215908,2016-07-26,Singapore,Premium Sticker Mart,Kerneler,903.0
215909,2016-07-26,Singapore,Premium Sticker Mart,Kerneler Dark Mode,959.0
215910,2016-07-27,Canada,Discount Stickers,Holographic Goose,
215911,2016-07-27,Canada,Discount Stickers,Kaggle,600.0
215912,2016-07-27,Canada,Discount Stickers,Kaggle Tiers,478.0
215913,2016-07-27,Canada,Discount Stickers,Kerneler,290.0
215914,2016-07-27,Canada,Discount Stickers,Kerneler Dark Mode,283.0
215915,2016-07-27,Canada,Stickers for Less,Holographic Goose,
215916,2016-07-27,Canada,Stickers for Less,Kaggle,1205.0
215917,2016-07-27,Canada,Stickers for Less,Kaggle Tiers,999.0
215918,2016-07-27,Canada,Stickers for Less,Kerneler,549.0
215919,2016-07-27,Canada,Stickers for Less,Kerneler Dark Mode,585.0
215920,2016-07-27,Canada,Premium Sticker Mart,Holographic Goose,
215921,2016-07-27,Canada,Premium Sticker Mart,Kaggle,1416.0
215922,2016-07-27,Canada,Premium Sticker Mart,Kaggle Tiers,1126.0
215923,2016-07-27,Canada,Premium Sticker Mart,Kerneler,722.0
215924,2016-07-27,Canada,Premium Sticker Mart,Kerneler Dark Mode,708.0
215925,2016-07-27,Finland,Discount Stickers,Holographic Goose,73.0
215926,2016-07-27,Finland,Discount Stickers,Kaggle,617.0
215927,2016-07-27,Finland,Discount Stickers,Kaggle Tiers,495.0
215928,2016-07-27,Finland,Discount Stickers,Kerneler,279.0
215929,2016-07-27,Finland,Discount Stickers,Kerneler Dark Mode,297.0
215930,2016-07-27,Finland,Stickers for Less,Holographic Goose,144.0
215931,2016-07-27,Finland,Stickers for Less,Kaggle,1266.0
215932,2016-07-27,Finland,Stickers for Less,Kaggle Tiers,921.0
215933,2016-07-27,Finland,Stickers for Less,Kerneler,624.0
215934,2016-07-27,Finland,Stickers for Less,Kerneler Dark Mode,602.0
215935,2016-07-27,Finland,Premium Sticker Mart,Holographic Goose,182.0
215936,2016-07-27,Finland,Premium Sticker Mart,Kaggle,1376.0
215937,2016-07-27,Finland,Premium Sticker Mart,Kaggle Tiers,1168.0
215938,2016-07-27,Finland,Premium Sticker Mart,Kerneler,750.0
215939,2016-07-27,Finland,Premium Sticker Mart,Kerneler Dark Mode,694.0
215940,2016-07-27,Italy,Discount Stickers,Holographic Goose,54.0
